benchmark,benchmark id,solver,configuration,configuration id,status,cpu time,result, checker status, checker cpu time, checker memory, checker result
sat/g250.29.cnf,2887145,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,glucosePLE,default,153967,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.58,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,Beans And Eggs,default,154732,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,gulch,default,154330,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,glucose,default,154473,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,CHBR_glucose,default,154584,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,CHBR_glucose_tuned,default,154586,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,tb_glucose,default,154588,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,MapleCOMSPS_CHB_DRUP,CHB_VSIDS_drup,154594,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,Riss6,noPP_DRAT,154658,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,Riss6,default_DRAT,154659,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/g250.29.cnf,2887145,MapleGlucose,default,154710,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/gaussian.c.75.smt2-cvc4.cnf,2887237,glucosePLE,default,153967,memout,534.721,UNKNOWN,enqueued,0.0,0.0,--
sat/homer17.cnf,2887087,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.cnf,2887098,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.cnf,2887098,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.cnf,2887098,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.cnf,2887098,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.shuffled-as.sat03-366.cnf,2887263,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.shuffled-as.sat03-366.cnf,2887263,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.shuffled-as.sat03-366.cnf,2887263,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-61.shuffled-as.sat03-366.cnf,2887263,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-62.cnf,2887012,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-62.cnf,2887012,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-62.cnf,2887012,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-62.cnf,2887012,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-63.cnf,2887159,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-63.cnf,2887159,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-exam-63.cnf,2887159,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,Splatz 06v main,default,154625,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-100.cnf,2886997,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,cmsat5_autotune2,default,154243,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-95.cnf,2887205,MapleCMS,default,154687,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,cmsat5_autotune2,default,154243,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-96.cnf,2887222,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,Scavel_SAT,default,154175,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,cmsat5_autotune2,default,154243,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,Splatz 06v main,default,154625,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-98.cnf,2887179,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,GHackCOMSPS_DRUP,ghack_drup,153211,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,glucosePLE,default,153967,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,cmsat5_main2,default,154241,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,COMiniSatPS Chandrasekhar DRUP,drup,154592,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,MapleCOMSPS_LRB_DRUP,LRB_VSIDS_drup,154596,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/li-test4-99.cnf,2887170,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/minxorminand128.cnf,2887054,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/minxorminand128.cnf,2887054,glucosePLE,default,153967,complete,4901.06,UNSAT,complete,2463.8,9005292.0,UNSAT-VERIFIED
sat/minxorminand128.cnf,2887054,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/minxorminand128.cnf,2887054,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/minxorminand128.cnf,2887054,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/minxorminand128.cnf,2887054,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/minxorminand128.cnf,2887054,Riss6,default_DRAT,154659,complete,4638.95,UNSAT,complete,2734.1,1.3335052E7,UNSAT-VERIFIED
sat/minxorminand128.cnf,2887054,Glucose_nbSat,default,155265,complete,4653.69,UNSAT,complete,3007.45,1.3401924E7,UNSAT-VERIFIED
sat/minxorminand128.cnf,2887054,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/modgen-n200-m90860q08c40-5377.cnf,2886983,YalSAT 03r,default,154460,timeout (cpu),4997.22,UNKNOWN,enqueued,0.0,0.0,--
sat/ndhf_xits_17_UNKNOWN.cnf,2887068,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/ndhf_xits_17_UNKNOWN.cnf,2887068,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/ndhf_xits_17_UNKNOWN.cnf,2887068,MapleCOMSPS_DRUP,seq_LRB_VSIDS_drup,154598,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/new5_9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,3139528,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/new5_9dlx_vliw_at_b_iq9.used-as.sat04-719.cnf,3139529,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,glue_alt,default,152939,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,Lingeling bbc main,default,154468,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,Splatz 06v main,default,154625,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,Riss6,default_DRAT,154659,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,2887080,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,Splatz 06v main,default,154625,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,2887067,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/par32-1-c.cnf,2887260,cmsat5_main2,default,154241,complete,0.0124141,UNKNOWN,complete,0.0114189,0.0,--
sat/par32-1-c.cnf,2887260,cmsat5_autotune2,default,154243,complete,0.017505,UNKNOWN,complete,0.0111689,0.0,--
sat/par32-1-c.cnf,2887260,glucose,default,154473,complete,389.99,SAT-INCORRECT,complete,0.011941,0.0,--
sat/par32-1-c.cnf,2887260,COMiniSatPS Chandrasekhar DRUP,drup,154592,complete,1347.87,SAT-INCORRECT,complete,0.0143991,0.0,--
sat/par32-1-c.cnf,2887260,MapleCMS,default,154687,complete,0.0178939,UNKNOWN,complete,0.011769,0.0,--
sat/par32-3-c.cnf,2887256,GHackCOMSPS_DRUP,ghack_drup,153211,complete,4745.62,SAT-INCORRECT,complete,0.0176959,0.0,--
sat/par32-3-c.cnf,2887256,Scavel_SAT,default,154175,complete,93.4297,SAT-INCORRECT,complete,0.0128691,0.0,--
sat/par32-3-c.cnf,2887256,cmsat5_main2,default,154241,complete,0.018067,UNKNOWN,complete,0.013405,0.0,--
sat/par32-3-c.cnf,2887256,cmsat5_autotune2,default,154243,complete,0.018967,UNKNOWN,complete,0.0121749,0.0,--
sat/par32-3-c.cnf,2887256,Riss6,noPP_DRAT,154658,complete,1552.36,SAT-INCORRECT,complete,0.0129419,0.0,--
sat/par32-3-c.cnf,2887256,MapleCMS,default,154687,complete,0.0158449,UNKNOWN,complete,0.0125821,0.0,--
sat/partial-10-13-u.cnf,2887254,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,glucosePLE,default,153967,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,glucose_hack_kiel_newScript,main_new,154744,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,gulch,default,154330,timeout (wallclock),5000.03,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,Riss6,noPP_DRAT,154658,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,Riss6,default_DRAT,154659,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,Riss6,blackbox_DRAT,154660,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-13-u.cnf,2887254,MapleCMS,default,154687,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-15-s.cnf,2886994,glue_alt,default,152939,complete,2145.98,SAT-VERIFIED,complete,0.019894,0.0,--
sat/partial-10-15-s.cnf,2886994,GHackCOMSPS_DRUP,ghack_drup,153211,complete,623.967,SAT-VERIFIED,complete,0.01242,0.0,--
sat/partial-10-15-s.cnf,2886994,glucosePLE,default,153967,complete,1868.76,SAT-VERIFIED,complete,0.0157081,0.0,--
sat/partial-10-15-s.cnf,2886994,abcdSAT_drup,default,154067,complete,4799.54,SAT-VERIFIED,complete,0.030313,0.0,--
sat/partial-10-15-s.cnf,2886994,glucose_hack_kiel_newScript,main_new,154744,complete,981.756,SAT-VERIFIED,complete,0.016231,0.0,--
sat/partial-10-15-s.cnf,2886994,cmsat5_main2,default,154241,complete,2118.9,SAT-VERIFIED,complete,0.015579,0.0,--
sat/partial-10-15-s.cnf,2886994,cmsat5_autotune2,default,154243,complete,2106.8,SAT-VERIFIED,complete,0.0138699,0.0,--
sat/partial-10-15-s.cnf,2886994,glueminisat-2.2.10-81-main,maintrack,154247,complete,278.508,SAT-VERIFIED,complete,0.0155721,0.0,--
sat/partial-10-15-s.cnf,2886994,gulch,default,154330,complete,375.649,SAT-VERIFIED,complete,0.0146051,0.0,--
sat/partial-10-15-s.cnf,2886994,Lingeling bbc main,default,154468,complete,554.363,SAT-VERIFIED,complete,0.0131409,0.0,--
sat/partial-10-15-s.cnf,2886994,glucose,default,154473,complete,1549.1,SAT-VERIFIED,complete,0.0137691,0.0,--
sat/partial-10-15-s.cnf,2886994,CHBR_glucose,default,154584,complete,1570.61,SAT-VERIFIED,complete,0.02728,0.0,--
sat/partial-10-15-s.cnf,2886994,CHBR_glucose_tuned,default,154586,complete,1559.72,SAT-VERIFIED,complete,0.0203341,0.0,--
sat/partial-10-19-s.cnf,2887005,abcdSAT_drup,default,154067,complete,4242.29,SAT-VERIFIED,complete,0.0183799,0.0,--
sat/partial-10-19-s.cnf,2887005,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-s.cnf,2887005,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-s.cnf,2887005,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-s.cnf,2887005,Lingeling bbc main,default,154468,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-s.cnf,2887005,Riss6,default_DRAT,154659,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-s.cnf,2887005,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-u.cnf,2887228,abcdSAT_drup,default,154067,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-u.cnf,2887228,cmsat5_main2,default,154241,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-u.cnf,2887228,cmsat5_autotune2,default,154243,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-u.cnf,2887228,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-u.cnf,2887228,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-u.cnf,2887228,Riss6,default_DRAT,154659,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-10-19-u.cnf,2887228,Glucose_nbSat,default,155265,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-5-11-u.cnf,2887103,glue_alt,default,152939,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-5-11-u.cnf,2887103,cmsat5_main2,default,154241,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-5-11-u.cnf,2887103,glueminisat-2.2.10-81-main,maintrack,154247,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-5-11-u.cnf,2887103,Lingeling bbc main,default,154468,timeout (wallclock),5000.01,UNKNOWN,enqueued,0.0,0.0,--
sat/partial-5-11-u.cnf,2887103,tc_glucose,default,154590,timeout (wallclock),5000.02,UNKNOWN,enqueued,0.0,0.0,--
