hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
12d8567ccb0e051cd35cb6a1cd21cd5d,EDP3-13000.cnf,sat,sat,68.656,550.365
12ebd70c1846efa7337844610e3b209f,openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.075-NOTKNOWN.cnf,sat,sat,8.318,2000.0
1334869a4de372d47c958611390a93a5,58bits_13.dimacs.cnf,sat,sat,463.487,2000.0
137ce786edc85a0dfb57bb979faed4bf,dp02s02.shuffled.cnf,sat,sat,2.166,0.041
139c1262e5901a684005ffad897aa7eb,maximum_constrained_partition_18_bits_n200.cnf,sat,sat,4.222,17.431
13a3389f542910702052bc765d5828bb,gensys-brn003.shuffled-as.sat05-2680.cnf,sat,sat,2.274,0.231
13a72d8a4bb5a6414fdc8ae989fee92d,ferry10.shuffled-as.sat03-378.cnf,sat,sat,2.178,0.061
13bd62a9f5834464df4d2df5d071a3ac,lksat-n1100-m7545-k4-l4-s420878730.used-as.sat04-926.cnf,sat,sat,2.432,116.863
13fb8738ace496c668131aaa70d26613,jkkk-random-132906006427000-10-10-36-SUM-sat.cnf,sat,sat,12.223,80.156
140f56ae75d27f8f64392ddbea8fdf20,gss-20-s100.cnf,sat,sat,4.591,2000.0
141919813972d24c105018164e96cb1e,edit_distance023_281.cnf,sat,sat,24.311,513.701
1419e4ee2ad74d456f94797c307dfe4b,srhd-sgi-m62-q1327.5-n60-p30-s52708253.cnf,sat,sat,2.48,0.344
1427381a809c64c721838894ece6756d,shuffling-2-s25242449-of-bench-sat04-727.used-as.sat04-753.cnf,sat,sat,7.489,11.217
1446548d272c0b28fb40225c50d743a5,size_5_5_5_i041_r12.cnf,sat,sat,9.286,12.051
144889e68fb25ec33f1d81cab4c26581,manthey_DimacsSorter_31_6.cnf,sat,sat,2.381,6.104
144ff2831056bafda1124d98fceec5c7,002-80-4.cnf,sat,sat,3.418,52.655
14586ca8c72a92b53755c036c38c2cef,UCG-10-10p1.cnf,sat,sat,6.511,23.667
1482c70e79304f719835696bed633da5,php-040-040.shuffled-as.sat05-1166.cnf,sat,sat,2.575,0.761
149295422d7a647d48da377e0a4caea2,fphp-025-025.shuffled-as.sat05-1205.cnf,sat,sat,2.379,0.044
14c33d4be35ed33f2c67498f8334993f,sted5_0x24204-70.cnf,unknown,sat,892.666,2000.0
14d50d670d9ce9f8f4d7bf3b684059b2,sgp_6-6-10.shuffled-as.sat05-2670.cnf,sat,sat,22.401,87.515
14ddd0d10d662feeb6fc411df57c9b5f,289-sat-5x8.cnf,sat,sat,2.578,0.043
14e21c70a36bbf25a525d835ceab52da,fphp-045-045.shuffled-as.sat05-1209.cnf,sat,sat,2.474,0.078
14e979e1360191196b871ec8c53fe8bc,cache_05.shuffled.cnf,sat,sat,3.275,1.751
14e97f5bdd4ba3f941b73daa1e5ebf7d,cms-scheel-md5-families-r24-c6-p1-4-6-13-14-18.cnf,sat,sat,23.592,80.282
14f630622696acf0317df1ff5e20b1e9,bart22.shuffled.cnf,sat,sat,2.574,0.055
1508ae612fe86a14fe9ce950694f7b71,AProVE09-25.cnf,sat,sat,2.378,0.49
151a12771ab52c3b85df72a3d1f7f32d,ferry7_v01i.renamed-as.sat05-4003.cnf,sat,sat,2.577,0.249
15300be1a87777f0110722557a86bf7a,170055892.cnf,sat,sat,2.289,0.936
1567f5d6c1cbef6de37f8acbc54fb171,mod2-rand3bip-sat-240-3.shuffled-as.sat05-2205.cnf,sat,sat,2.671,68.777
15c1183fe607c7aa1f87d06857ad0cc6,mp1-klieber2017s-0300-035-t12.cnf,sat,sat,5.478,18.885
15cee83ee0a81237829a90803d8af228,em_7_3_6_fbc.cnf,sat,sat,4.178,28.199
15d6010045b28b74e7e797c752e35897,3col220_5_9.shuffled.cnf,sat,sat,2.307,0.215
163de421b5b9f3542987eba8d34ead83,cnt10.shuffled-as.sat03-418.cnf,sat,sat,6.496,7.512
1647fbd9ca6e5fb8ab052e79734636a9,LABS_n074_goal006.cnf,sat,sat,17.205,875.337
