hash,benchmark,verified-result,claimed-result,dps,gimsatul,mallob-ki,mergesat-aws,pakismab22,pmcomsps
80916cc0ee83c448ca7e1940a0e9e242,sha1r17m66a.cnf,sat,sat,315.722,12.963,15.779,338.584,437.071,57.561
80b00b980dafd615a74c1fd56e7363cd,apn-sbox6-cut3-helpbox31.cnf,sat,sat,546.789,1375.519,41.408,378.025,991.055,1076.611
80e548bef03ac3dfa741c3b4121126e7,openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.075-NOTKNOWN.cnf,sat,sat,173.399,138.285,22.539,38.191,83.34,211.654
8157c6aa84b505772a17e0ccd77b152d,q_query_3_l43_lambda.cnf,sat,sat,16.605,92.0,2.27,7.353,86.253,26.652
816c8c3f443d22ccb9c0783c66adc630,sha1r17m75a.cnf,sat,sat,413.671,1597.021,24.392,369.001,283.688,120.718
8175dacde2d6517a91c1912847a34006,IBM_FV_2004_rule_batch_30_SAT_dat.k75.cnf,sat,sat,249.495,4463.737,280.922,97.41,1573.582,159.18
81786d9fbc1d82950215fb4399c3fa8d,48bits_11.dimacs.cnf,sat,sat,113.898,1128.793,59.87,366.316,1115.324,751.914
817ce8d840cd29ce88294362ec9a3a5a,ps_300_311_20.cnf,sat,sat,55.079,516.539,5.09,199.725,20.127,172.137
818d8f082959a6a9a9022d282b6f412a,mm-3x1-9-9-s.1.shuffled-as.sat03-1494.cnf,sat,sat,1.475,0.717,0.67,0.179,1.042,2.645
81a1971681c723e7f066faea6c5109d7,em_11_3_4_fbc.cnf,sat,sat,226.869,698.567,763.06,90.814,556.059,10000.0
81b1006501379ec16fd22f047b78556f,Grain_no_init_ver1_out200_known_last105_0.cnf,sat,sat,494.295,1168.141,29.497,161.69,81.33,10000.0
81bced94e5f672f0bb0bab7dd298d11c,toughsat_factoring_895s.cnf,sat,sat,42.799,181.886,27.294,1247.785,968.98,525.724
81c36c1f55a6ee8e180f53f140ce05a3,01-integer-programming-20-30-40.cnf,sat,sat,10000.0,10000.0,222.359,1463.144,10000.0,10000.0
81fe63cbee3d00cdb5edd8d48dd9c194,clqcolor-08-06-06.shuffled-as.sat05-1241.cnf,sat,sat,0.053,0.226,0.646,0.048,1.04,3.444
822164670be880e06055b047a0c8151a,Schur_160_5_d43.cnf,sat,sat,36.386,24.861,1.171,16.19,30.563,3.635
822378be9cfb4de97f59c563f06a91fd,QG7a-gensys-ukn001.sat05-3841.reshuffled-07.cnf,sat,sat,28.937,29.211,1.873,3.518,25.595,6.54
8226a866770c4e3da127e54ca0dbd496,SC21_Timetable_C_466_E_62_Cl_31_S_30.cnf,sat,sat,641.027,644.567,10000.0,175.817,1906.647,1466.79
8248f047ce1ef747178d632789ce46a0,mp1-Nb7T43.cnf,sat,sat,27.762,241.42,962.518,35.643,33.898,10000.0
8283c39961440603bb73d95fddbcaeb1,mrpp_6x6#18_24.cnf,sat,sat,127.916,147.586,42.296,16.443,876.853,247.669
829d75d6c2814ff99b1c300c43247f28,pb_200_03_lb_03.cnf,sat,sat,62.844,69.529,13.383,17.976,8.336,79.702
82b43b098ac066a2751ed5d8f3ede647,dp08s08.shuffled.cnf,sat,sat,6.33,1.146,0.866,0.214,1.333,4.29
82b522463b5690e804a770b31426ab26,fsf-300-354-2-2-3-2.57.opt.cnf,sat,sat,10000.0,1321.267,13.786,80.263,1572.111,10000.0
830129ccece6a0981e8a8783368ccbc2,IBM_FV_2004_rule_batch_20_SAT_dat.k75.cnf,sat,sat,73.266,129.532,21.192,27.884,135.871,141.827
8315e99c7317e090cea8dc131a872665,prime2209-89.cnf,sat,sat,15.6,56.06,3.983,2.859,7.581,40.263
8349bad9fec3b0611611b3f62b5030cd,rovers1_v01i.renamed-as.sat05-3976.cnf,sat,sat,1.068,0.545,0.667,0.051,1.033,5.185
8364f9e578c223da9cd74097d6c821e1,instance_n5_i6_pp.cnf,sat,sat,22.229,15.053,1.366,1.11,8.111,1.632
838277d26d3df732fa98b594c58e82b7,AProVE09-11.cnf,sat,sat,7.773,6.39,0.868,0.916,3.274,2.674
8390dca257561c53bf4eb6e158a2285f,mp1-klieber2017s-0490-024-t12.cnf,sat,sat,973.276,67.284,929.745,6.84,252.699,223.252
83980f552b5e39ba31ed2d71a184d57b,ferry5_v01i.renamed-as.sat05-3995.cnf,sat,sat,1.427,0.282,0.768,0.108,1.747,2.061
839cd813df8ee6573b124fab9c4ecb00,mm-1x10-10-10-s.1.shuffled-as.sat03-1488.cnf,sat,sat,9.57,0.131,0.667,0.142,1.039,3.899
83a1e1bb441806ee6112b1f2365456ca,battleship-10-17-sat.cnf,sat,sat,29.918,3.096,0.666,0.981,1.197,5.029
83c4a55772eb377fd79b42d8510db31f,ecarev-110-1031-23-40-5.cnf,sat,sat,850.408,10000.0,533.111,422.318,4063.325,10000.0
83ce5fddac3998960d4d95b590389f65,IBM_FV_2004_rule_batch_30_SAT_dat.k55.cnf,sat,sat,286.968,2977.477,84.43,167.597,702.776,111.769
83ced7d9ee8058c52c9a68ded7fad0a5,p160_1.cnf,sat,sat,449.016,10000.0,396.572,1165.11,10000.0,4838.517
83e46af71fc28dd5eb40651630c2a6b5,50bits_14.dimacs.cnf,sat,sat,330.812,709.213,145.657,761.398,1158.118,1929.587
83ecc728055edd18daa4ac770b963b6d,UR-15-10p1.cnf,sat,sat,571.306,308.546,99.878,96.015,640.9,10000.0
840df285912c570dd79cfaa896c7f5fb,Cake_9_20.cnf,unknown,sat,10000.0,10000.0,10000.0,4430.87,10000.0,10000.0
841e3e8bd5a328737b60159700d86aca,Ptn-7824-b11.cnf,sat,sat,1701.971,10000.0,1241.35,191.607,134.261,10000.0
843f25e2c4d57e7eeaf5117c3121ab2f,rovers5_ks99i.renamed-as.sat05-3974.cnf,sat,sat,0.435,3.524,0.672,0.111,1.852,4.644
847acf906ee3e44de934120cc9f6f2c1,CNP-5-100.cnf,sat,sat,240.968,257.979,13.084,33.925,26.598,2739.38
849129608a891ec8f64bfb44995ab569,CNP-5-1400.cnf,sat,sat,43.243,19.47,7.677,28.373,38.76,236.81
849b95fcc6b5ad7e11b65227b7aa5c5b,atco_enc1_opt1_04_32-sc2014.cnf,sat,sat,398.375,922.717,37.601,134.222,939.595,438.383
84ace37814debb04200a7cf10e31f896,preimage_80r_491m_160h_seed_71.cnf,sat,sat,10000.0,10000.0,886.528,2640.954,760.191,10000.0
84b7b617126ae841d666f325e9f6eba2,instance_n9_i9_pp_ci_ce.cnf,sat,sat,112.341,161.715,14.691,182.291,135.391,37.859
85071adde6e3118aef323066387a4aac,dislog_a11_x11_n21.cnf,sat,sat,293.852,3557.115,10.783,117.98,424.886,726.018
85a444c93fc38370bbdd83eff2c777da,ex175_18.cnf,sat,sat,2509.955,3536.84,403.671,823.091,3539.177,10000.0
85b3227365fe9bf60b08b456c550bc85,preimage_80r_491m_160h_seed_7.cnf,sat,sat,10000.0,10000.0,449.608,10000.0,10000.0,10000.0
85ba26d796de9ad740ce5a6813488fbc,sted2_0x1e3-216.cnf,sat,sat,512.704,10000.0,601.553,387.357,670.991,820.32
85e0d376454ba1fe286837072de8bf32,mod2c-rand3bip-sat-200-2.shuffled-as.sat05-2459.cnf,sat,sat,46.455,145.145,2.168,0.837,119.863,19.115
85eef885042cc63551c8938d4f6ab02e,Timetable_C_466_E_50_Cl_31_S_28.cnf,sat,sat,10000.0,10000.0,10000.0,257.211,10000.0,10000.0
85f1dfed040cb16582b5dff55e01ece7,rnd-v25-e81-k9.cnf,sat,sat,1112.36,519.025,61.22,373.806,781.536,602.583
86173292a2c6a506acf27a81db853bb5,ktf_TF-7.tf_3_0.06_113.cnf,sat,sat,63.808,131.082,85.638,25.521,7.853,45.284
864c9758645fc85a9a6cd9a7833b716a,mp1-Nb6T30.cnf,sat,sat,25.567,16.796,3.713,47.969,41.703,10000.0
8667fcc1ea372b7cbcbbb09e79eed0d3,rnd-v25-e178-k13.cnf,sat,sat,648.372,3852.729,10000.0,591.541,140.64,261.537
867b4087ca3a1b9e163c27cc638d8751,gensys-brn007.shuffled-as.sat05-2751.cnf,sat,sat,0.259,2.081,0.669,0.134,2.7,1.704
86b50dbc0e6d25e78792b1ec7d8910a1,transport-transport-two-cities-sequential-15nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.020-NOTKNOWN.cnf,sat,sat,224.253,456.326,89.555,348.123,2698.612,197.149
86cea065bb59135d390c70dc3df07719,smtlib-qfbv-aigs-bin_libsmbclient_vc1228502-tseitin.cnf,sat,sat,49.913,121.573,2.989,2.157,8.006,71.879
86fef51bd7eceeea0f92dfad03d21740,bart25.shuffled.cnf,sat,sat,10.272,0.313,0.673,0.091,1.833,5.435
870ebd2501c12dd597ca5fda0d9c1a90,Sz1024_34824.smt2-stp212.cnf,sat,sat,1487.66,462.826,2483.178,356.094,4571.148,1098.916
873f525a6d96f7ae70338d6eac7c71f8,EDP3-16000.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
87812ad06d3612ba0d4766c410e9f7f7,php-016-016.shuffled-as.sat05-1160.cnf,sat,sat,9.251,0.995,1.582,0.14,1.444,2.517
87984cb6cf6f4e92e345369ef9ccd6c2,rbsat-v945c61409g5.cnf,sat,sat,14.868,17.331,5.77,174.545,50.263,22.981
87d44eba1c8d30f0df464dbc4b44deaa,mp1-blockpuzzle_9x9_s1_free7.cnf,sat,sat,49.723,170.161,53.41,194.954,189.336,371.229
87daaee8aedd931f03bc3577ce787070,sha1r17m67a_p.cnf,sat,sat,266.437,118.499,6.656,518.479,2127.513,10000.0
882120c8bf49526c88887be7f345eb19,rbsat-v760c43649g3.cnf,sat,sat,24.553,10000.0,85.587,708.276,3043.448,1559.059
883e9bf9fd182b8ee187a958db1242a7,pb_300_03_lb_13.cnf,sat,sat,66.23,118.187,30.297,23.498,228.59,72.356
883f7d87256be1601a9f96a1baa4954f,atco_enc1_opt1_18_18.cnf,sat,sat,116.09,57.137,53.82,66.519,16.535,331.552
88636529c6f676aaa123c11c1ecbb364,VanDerWaerden_pd_2-3-22_443.cnf,sat,sat,52.314,1174.069,1.371,80.767,1365.365,174.583
8876209aa5a7687a914b1b6e0d08a233,f1000.shuffled.cnf,sat,sat,485.259,113.829,81.334,358.443,46.566,10000.0
88849daabda2e712f659c6edbc142229,ncc_none_2_18_8_3_1_0_435991723.cnf,sat,sat,1439.123,3516.556,107.21,1415.158,1935.618,482.63
889f6aa7fd1664a350683f3de5f6a647,sp5-21-15-bin-stri-flat-noid.cnf,sat,sat,171.337,2.672,9.28,288.39,38.481,52.921
88a3bb7820b1ca7f189765bb1208f34a,HCP-470-420.cnf,sat,sat,3143.659,10000.0,310.966,1381.788,10000.0,10000.0
8915616ada833b0678dc057796f68486,snw_16_9_CCSpreOptpre.cnf,sat,sat,1081.663,3940.124,40.123,65.247,983.786,43.2
891ab1b3d09c52b0813d14fab7b94d39,transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,sat,sat,410.326,2611.45,194.434,49.409,999.088,172.699
895f53159d4efbb00d87331bbb1ece57,manthey_DimacsSorterHalf_29_8.cnf,sat,sat,376.876,1356.581,19.883,113.006,751.202,680.393
89656622f153983b0415cef2aadaadee,sp5-26-19-una-nons-tree-noid.cnf,sat,sat,10000.0,10000.0,50.71,1150.537,10000.0,1466.048
897acc1858ce0887f286aba5c0d56d71,Nb13T165.cnf,sat,sat,161.141,524.941,1266.877,487.658,146.786,10000.0
89b778a6b654bd3107b4fc10b3a0fdee,stb_531_83.apx_0.cnf,sat,sat,38.56,65.592,4.676,312.903,116.946,207.213
89ce193da93cfae34dd25ccbf2f7cdb4,Chvatal-k5.cnf,sat,sat,7.563,5.894,0.767,0.844,2.578,4.888
89fee6024fc817baf4016ff66f382a92,battleship-11-21-sat.cnf,sat,sat,29.112,1.334,0.767,1.098,1.731,1.516
8a07428a4148e7dc37cacc7069dfa63e,mrpp_8x8#16_20.cnf,sat,sat,143.539,225.298,28.393,9.293,161.92,61.895
8a244542d09e20e9e8813ce7089c4135,AProVE09-15.cnf,sat,sat,51.103,68.533,8.076,6.176,15.235,55.911
8a4c2729681b03c8c01ec34a5e21ccd4,iso-brn009.shuffled-as.sat05-3509.cnf,sat,sat,1.508,0.177,0.668,0.153,1.349,5.479
8a5f9ce5a08a2eef2f2ee2668d36f04e,Schur_160_5_d36.cnf,sat,sat,118.405,10000.0,3384.563,286.514,2094.074,10000.0
8a71b6a5e2d32f3ff3b08e91045e7875,sha1r17m63a_p.cnf,sat,sat,271.05,361.196,18.383,78.267,48.35,116.561
8abff09b1e8a5cb3b40fa3f70ab06946,dp04s04.shuffled.cnf,sat,sat,0.573,1.357,0.645,0.056,1.965,4.251
8ac3de93860b12ea5900cf393e3100bd,ex175_17.cnf,sat,sat,10000.0,3131.5,10000.0,2528.913,1420.355,10000.0
8ae40807797b2b547a8fca9fc789273c,5cnf_4300_4300_170.shuffled.cnf,sat,sat,582.926,421.429,1.366,3098.681,984.253,10000.0
8b193463f38c30157d62889d47ff85f0,prime2209-99.cnf,sat,sat,14.713,36.57,5.072,3.199,16.446,44.14
8b1bd6edad9760fa71dd2b5a8623785f,AProVE11-10.cnf,sat,sat,67.712,269.689,3.486,16.011,41.554,75.563
8b31606e10656ff7eb2936262b647443,stable-300-0.1-20-98765432130020.cnf,sat,sat,73.811,69.741,83.978,8.636,57.391,57.223
8b6635639b3d4c02c28f28410f286d85,preimage_80r_494m_160h_seed_378.cnf,sat,sat,1152.775,3184.986,156.585,52.991,4819.488,872.532
8b92a8acec361510c6ea1d7d5a6de1ea,002-80-8.cnf,sat,sat,10000.0,10000.0,233.116,91.451,10000.0,244.602
8b9ed718022b0840e19047a9c6d95510,md5_47_4.cnf,sat,sat,244.213,311.866,54.521,101.29,207.757,416.098
8baa0711d8c1a402bd2504da74cdf863,satsgi-n28himBHm30-p0-q333.cnf,sat,sat,0.976,0.578,0.767,0.097,2.886,2.562
8baa990595b90ab779c1e3f028965099,mrpp_4x4#6_20.cnf,sat,sat,1.775,6.321,0.968,0.852,1.155,3.587
8bc827a04706f235a82de54d0b30c4ab,driverlog2_v01i.shuffled-as.sat05-4029.cnf,sat,sat,0.741,0.859,0.67,0.084,1.191,3.174
8bcf7a159f222efa1ae718bd2a0e4897,battleship-9-17-sat.cnf,sat,sat,13.609,0.295,0.666,1.052,2.253,4.973
8bd2e742a5e675be8433d95485a21e9e,connm-ue-csp-sat-n800-d-0.02-s1542454144.shuffled-as.sat05-533.cnf,sat,sat,3591.282,356.231,223.953,97.519,736.714,131.282
8bda0a67cfed5657a072d53e571d20ef,abw-Q-494_bus.mtx-w208.cnf,sat,sat,10000.0,1427.543,10000.0,614.528,10000.0,426.745
8bf7748864d530e7cbe1091873d3c42e,course0.16_2018_3_5.cnf,sat,sat,623.41,2384.669,306.256,779.591,1105.711,10000.0
8c200ea0a3ec996fd8425296367539e5,simon-mixed-s02bis-05.cnf,sat,sat,151.339,40.337,4.871,274.409,86.539,46.69
8c61bc3d01bd4f88110aff1447d778d6,mrpp_4x4#6_6.cnf,sat,sat,1.639,1.113,0.766,0.119,1.982,4.658
8caf2b777335870d8b54c0321da33e78,aaai10-planning-ipc5-pathways-17-step21-sc2011.cnf,sat,sat,12.521,7.159,111.866,155.686,8.263,480.358
8cc0e34662c05d948ccd14c0cc189c6c,009-23-64.cnf,sat,sat,138.792,1139.855,452.993,188.903,10000.0,206.74
8cc277adc1b861c9db879a378779fcb1,mrpp_6x6#14_24.cnf,sat,sat,2.814,130.892,10.682,8.827,172.03,60.09
8ccb08fb6fa159e268c5c7a3c619d2cb,srhd-sgi-m42-q585-n40-p30-s19690873.cnf,sat,sat,15.649,112.283,1287.304,1.841,1.698,10000.0
8ce5c7def256797660d94fe1326a2cf8,modgen-n200-m90860q08c40-9056.cnf,sat,sat,3.971,301.516,67.42,83.647,179.987,10000.0
8cf952836f79c77178375f0abda2790d,modgen-n200-m90860q08c40-1006.cnf,sat,sat,39.013,5.707,1.525,17.672,9.931,172.111
8d04ddb02298c335394dc78b177bb0e4,53-131674.cnf,sat,sat,1908.148,2284.831,327.231,428.552,10000.0,42.336
8d106a984b838c36f595962ad5ab2f95,mm-2x2-7-7-s.1.shuffled-as.sat03-1492.cnf,sat,sat,5.323,0.951,0.769,0.915,1.034,3.241
8d2387dee3e6dd066a8c95b991f700e7,cms-scheel-md4-families-r24-c4-p6-13-17-19.cnf,sat,sat,141.432,389.037,75.627,45.317,851.682,106.692
8d5c629fd178c8bbcff81d4f69428342,cnt05.shuffled.cnf,sat,sat,0.83,0.878,0.771,0.047,1.404,1.583
8d8f794d1d5eab59da87c78915b7b3da,connm-ue-csp-sat-n800-d-0.04-s1850729252.used-as.sat04-973.cnf,sat,sat,12.659,6.973,0.767,1.029,5.293,4.784
8da88a43b4ac226f614dd82d4519d8c6,toughsat_factoring_inf.cnf,sat,sat,10000.0,10000.0,316.016,3635.343,10000.0,3219.918
8dabe4b7e1b459bec96eda3c62c45ea6,dated-10-13-s.cnf,sat,sat,57.132,53.105,6.987,7.503,32.583,74.006
8dcb930bacf1d778141f6d2117923d1b,bx-d-4-7-6.cnf,sat,sat,10000.0,10000.0,4276.92,3847.859,10000.0,2930.056
8dce41cdce5a6e5fa53a2b899743c614,connm-ue-csp-sat-n600-d-0.02-s113737977.used-as.sat04-954.cnf,sat,sat,17.433,38.914,1.068,1.008,4.093,6.562
8dd15d5a2356cabe1e5a3bb3aad975ed,sv-comp19_prop-reachsafety.newton_3_6_false-unreach-call_true-termination.i-witness.cnf,sat,sat,719.884,1865.536,94.645,75.329,10000.0,235.468
8e0dd5c191f74cd38e2d6b306a889cc9,driverlog1_ks99i.shuffled-as.sat05-4018.cnf,sat,sat,0.317,1.214,0.665,0.041,1.687,3.88
8e130a58faecae9a40f0f2dbd0b7796f,mod2c-rand3bip-sat-170-3.shuffled-as.sat05-2415.cnf,sat,sat,25.096,52.157,75.81,3.046,38.457,17.331
8e37a69072396fffdeea95d27b5f0da2,9vliw_m_9stages_iq3_C1_bug7.cnf,sat,sat,391.744,1108.478,23.451,92.768,336.913,10000.0
8e3b844739ffc6439a32e91192ae1848,total-5-19-s.cnf,sat,sat,56.332,74.128,83.211,12.421,63.357,133.816
8e563124a89cad469ee16552bb48d114,srhd-sgi-m42-q663-n40-p15-s72490337.cnf,sat,sat,5.21,94.899,2632.292,2.037,4.69,10000.0
8e905dfa09f45f7f50099f70cc38714c,Timetable_C_437_E_62_Cl_29_S_28.cnf,sat,sat,550.438,236.685,10000.0,181.654,10000.0,2280.767
8f3cfc3265fa755b609f5a82ef942d8b,w10_75.shuffled.cnf,sat,sat,40.549,82.591,3.074,2.443,38.595,22.752
8f42eebb60f59662c6e6dfa15e149cc1,iso-brn007.shuffled-as.sat05-3507.cnf,sat,sat,6.048,2.584,1.639,0.205,1.855,4.963
8f51ff64fcf6c94f8842265ebba5e710,sha1r17m146ABCD_p.cnf,sat,sat,958.175,10000.0,8.571,207.676,289.573,1486.726
8f5a6764c5ad82e3131d616bb152f9fc,clus-1200-4800-45-30-002.shuffled-as.sat03-1081.cnf,sat,sat,0.726,15.299,0.667,0.972,3.825,11.616
8f5bca645bd8738eb74c2e1dc284774a,sgp_7-4-6.shuffled-as.sat05-2671.cnf,sat,sat,2699.971,10000.0,800.963,10000.0,10000.0,10000.0
8f76a9b81bca0594b1747d53a93ee001,grid-pbl-0090.shuffled-as.sat05-1336.shuffled-as.sat05-1336.cnf,sat,sat,13.587,15.887,0.999,0.083,2.649,4.59
8fade7a5a3600da5b2b41ca6f32a4f31,qg5-11.shuffled.cnf,sat,sat,1.242,2.927,0.766,0.193,2.346,1.611
90269b99c4857a01bf75cb3bf121c9c7,php-045-045.shuffled-as.sat05-1167.cnf,sat,sat,31.329,3.385,0.903,0.219,1.298,3.185
902ed2103c7c768e49f7b5e1455d506f,SGI_30_70_26_60_3-dir.shuffled-as.sat03-3.cnf,sat,sat,300.687,72.887,1.173,3615.924,10000.0,709.413
9038cae94b46b46e93d4209f2865feb0,mod2c-rand3bip-sat-240-1.shuffled-as.sat05-2518.cnf,sat,sat,71.889,36.975,29.591,65.397,81.043,240.247
907e12083ab679eb5169d2cadb5bd942,mod2-rand3bip-sat-220-2.sat05-2174.reshuffled-07.cnf,sat,sat,69.394,194.947,1.368,1.571,165.76,1.584
9088abb2751e981267b494b3c4ad2156,10142772393204023nc.shuffled-as.sat03-1662.cnf,sat,sat,24.998,275.495,10.357,1272.155,179.69,8.717
909f704d5f4127c1197a086705468624,rbsat-v760c43649gyes10.cnf,sat,sat,17.513,21.803,1.066,12.939,7.731,3.514
90d6cb8b040b5ad926248e8a75c0fb07,ssp-0.046166496845693274.cnf,sat,sat,10000.0,10000.0,99.288,3276.524,10000.0,2199.234
90e4f5f7c2ba1d2a5c25bd09e2f157df,srhd-sgi-m52-q918.75-n50-p30-s52376212.cnf,sat,sat,10000.0,10000.0,10000.0,4.027,10000.0,10000.0
90fa3ad6efe2a06a5074e1209c871d57,AProVE09-13.cnf,sat,sat,2.379,0.663,0.667,0.227,1.065,3.963
90fd3ab118c483a7d99707384c6c6c0a,7cnf20_90000_90000_7.shuffled.cnf,sat,sat,0.715,2.135,81.817,0.059,1.899,3.046
911cbc796d15eb316d36c82c90fd7d11,c499_gr_2pin_w6.shuffled.cnf,sat,sat,9.401,3.123,0.868,0.403,1.055,4.966
916b4b9eefff73e916f6b9e60afad056,fsf-300-354-2-2-3-2.58.opt.cnf,sat,sat,1298.164,224.994,3.573,24.855,41.508,10000.0
916e8027cafecc698ed5404a005bc69f,SC21_Timetable_C_557_E_73_Cl_37_S_35.cnf,sat,sat,10000.0,511.025,10000.0,181.109,3781.489,3985.511
918f60dd08b616ae2a303650f1e4f503,LABS_n060_goal005.cnf,sat,sat,1011.086,82.447,165.297,25.975,17.77,928.527
9196594e4dbb4453d4e9247757e584f7,fclqcolor-10-07-07.shuffled-as.sat05-1266.cnf,sat,sat,0.428,1.108,0.672,0.06,1.455,1.506
91e0db01b254eb78f6643328045bfeb9,sted5_0x1e3-20.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9203e3759c90c9e9f9410a0ed17f030c,jgiraldezlevy.2200.9086.08.40.2.cnf,sat,sat,331.376,3296.27,76.624,186.478,502.024,10000.0
9212cf527f2a304414851dd6a8d7fc42,smtlib-qfbv-aigs-src_wget_vc18517-tseitin.cnf,sat,sat,10.157,37.647,2.185,5.239,5.55,36.458
92206f6125ae2efae218cf19d576bc07,sha1r17m147ABCD_p.cnf,sat,sat,897.795,2561.045,105.655,808.826,708.4,10000.0
92387c29e87aa857e84feb301f3d6aff,rbsat-v760c43649gyes5.cnf,sat,sat,38.05,95.415,2.651,71.924,24.515,17.296
9259dd7212c77534851e7bdde2e17e88,mrpp_6x6#12_24.cnf,sat,sat,70.197,62.031,9.176,6.062,41.191,20.099
9276ce38c625b2d00de247f8588f1542,combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,74.892,41.096,3577.596,480.647,116.159,10000.0
92861516659a772222dfb39cf59a3cef,fclqcolor-12-08-08.shuffled-as.sat05-1267.cnf,sat,sat,0.228,0.146,0.769,0.067,1.764,3.433
92b98ab8055b143e0283a215a70cf001,newton.5.1.i.smt2-cvc4.cnf,sat,sat,21.075,108.498,2.174,7.384,53.09,61.728
92bc31a326608a578a7d127347cbc99e,grid-strips-grid-y-3.055-NOTKNOWN.cnf,sat,sat,31.354,91.439,32.531,83.962,272.747,369.557
92c17c00d862668de6e6c45d4eecdc75,combined-crypto1-wff-seed-101-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,65.636,137.638,492.728,55.673,28.655,3310.557
92dadb41ecc9aa98d2227bc05c6f97cf,atco_enc3_opt1_13_48.cnf,sat,sat,10000.0,3554.694,448.888,201.411,1650.688,554.021
92de1a84db3cb88a3e608f8cffc4cdc1,SGI_30_80_15_90_4-dir.shuffled-as.sat03-6.cnf,sat,sat,630.37,35.601,11.477,43.324,882.209,635.65
931621d9964e9d0cd1c4001822015c92,DLTM_twitter845_79_19.cnf,sat,sat,40.012,181.693,24.784,129.992,322.908,94.28
932d18594f1d0b3ee5c67b67745e55f7,bart16.shuffled.cnf,sat,sat,1.43,0.565,0.8,0.162,1.157,4.265
932f8dec962a933a991705eca00ab21c,rbsat-v945c61409gyes4.cnf,sat,sat,10.305,890.863,110.149,162.813,1223.771,314.795
9343e7ea7807a515ffc5362e1635f9be,Schur_160_5_d25.cnf,sat,sat,3116.729,10000.0,10000.0,10000.0,10000.0,10000.0
936fe573e03101a52329af441fc78928,qwh.60.1440.shuffled-as.sat03-1656.cnf,sat,sat,21.585,385.748,9.076,160.562,2108.888,116.462
9370c39505ae00400d73353279fb83b9,Schur_160_5_d30.cnf,sat,sat,10000.0,10000.0,10000.0,1229.022,10000.0,10000.0
938be7a03ff1f4ac3b09faa40f7d12b4,fermat-33106286870663.cnf,sat,sat,31.476,49.426,35.094,785.852,790.666,31.008
939ff1d8b5438a9be5e8b447205d08a1,dp04s04.shuffled.cnf,sat,sat,1.285,1.263,81.24,0.054,2.032,3.59
93df66fe35ae20e7dda278ac4c88123d,partial-5-15-s.cnf,sat,sat,14.346,122.83,52.011,28.533,9.076,175.601
93e1221735f357fa38a51ca1c33f599e,ibm-2004-3_02_3-k95.cnf,sat,sat,24.279,1.193,4.079,3.673,9.076,27.895
93fd0b2e47600aa77e18cbdc11df1a0d,gensys-brn006.shuffled-as.sat05-2683.cnf,sat,sat,11.422,5.945,1.87,0.838,2.564,2.853
940aeb30818a6b0656c9906a32bcd7bc,combined-crypto1-wff-seed-110-wffvars-500-cryptocplx-31-overlap-2.cnf,sat,sat,175.854,441.555,4703.878,462.906,156.565,10000.0
941bb23bc1ba602ed11cd5d240a87e7a,srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,sat,sat,21.739,148.672,10000.0,2.545,2.306,10000.0
9429280ccafa815175a30a402cd95223,instance_n6_i7_pp.cnf,sat,sat,28.961,8.451,2.779,7.251,9.997,12.723
943a87b49ba217d185c610eaeafcf970,gensys-brn006.shuffled-as.sat05-3671.cnf,sat,sat,27.47,11.855,1.77,0.984,13.043,1.509
9465255db68e03d8658d4cc7296e4b9e,ibm-2002-29r-k75.cnf,sat,sat,206.561,389.114,34.581,91.453,43.125,172.484
94b133e594be601e22c0e1570cfd1a75,driverlog4_v01i.shuffled-as.sat05-4033.cnf,sat,sat,0.76,1.583,0.766,0.093,1.562,3.76
94b6f054a2e8282bbb968a04be8a2868,php-035-035.shuffled-as.sat05-1165.cnf,sat,sat,30.289,0.359,0.667,0.13,2.529,5.07
94f86656c930b9ffc7b741169eabfb01,depots3_ks99i.renamed-as.sat05-3945.cnf,sat,sat,0.528,3.693,0.667,0.153,1.575,1.56
94fab1e70331781adbb87122b17c3b99,ferry8_v01i.renamed-as.sat05-4007.cnf,sat,sat,7.995,0.258,0.773,0.654,5.167,3.163
953fb7afc63c1aef44c87bb19a434f6e,hcp_d16_16.cnf,sat,sat,881.88,10000.0,3.173,10000.0,34.848,10000.0
9554c96c0a212275e529a8b156fc1e9b,fphp-020-020.shuffled-as.sat05-1204.cnf,sat,sat,0.376,0.956,0.772,0.069,1.759,4.85
957bbd4be6e753fa2d2a9333412e8ba4,Q32inK08.cnf,sat,sat,0.326,7.939,74.888,0.359,2.143,6.341
95831af5f01d217142333685788b76ca,pb_400_10_lb_00.cnf,sat,sat,63.839,266.149,23.893,12.303,96.174,78.908
9586cd6b322e00831ee5548436511fb1,sha1r17m72a_p.cnf,sat,sat,7.972,139.013,26.992,56.032,260.415,211.19
