hash,benchmark,verified-result,claimed-result,mallob-kicaliglu,paracooba
0b2011ed2094d1ed7eafb7615c484e5e,tseitingrid7x200_shuffled.cnf,unknown,unsat,500.723,2000.0
0b2619b4f0508bd2c53b2d1122825cc4,longmult6.cnf,unsat,unsat,2.379,0.441
0b311dd23febc7f287a8a6f42d211779,een-pico-prop05-50.cnf,unsat,unsat,4.385,4.32
0b718ab9c97252d173487b79e0d1101a,ae_rphp095_04.cnf,unsat,unsat,13.465,2000.0
0b79fd06074d17e8919ae2de094c168b,manthey_single-ordered-initialized-w48-b6.cnf,unsat,unsat,7.489,296.836
0be7677e00434b17e9e35104d290f600,gensys-ukn002.shuffled-as.sat05-3842.cnf,unsat,unsat,10.388,332.868
0bf65687de95c5b3a3b8937b2c174bc4,frg1mul.miter.used-as.sat04-331.cnf,unsat,unsat,4.52,62.655
0c2aa8574a42ef635b8878d6e193d142,crafted_n12_d6_c3_num19.cnf,unsat,unsat,23.618,623.199
0c352077e8e6ace62272ab13b1ca623c,Urquhart-s5-b3.shuffled-as.sat03-1572.cnf,unknown,unsat,2.704,2000.0
0c4355730d11bb18582d00f7266fdf27,puzzle34_unsat.cnf,unsat,unsat,53.441,550.066
0c4374d74eec3995417843b26034894f,pop96_shuffled.cnf,unsat,unsat,8.278,11.759
0c5733ee64d8332774e268862ec16132,fdmus_b22_355.cnf,unsat,unsat,2.285,0.723
0c58a98348cf101f179847469c649c1b,connm-ue-csp-sat-n600-d0.02-s1676244754.shuffled-as.sat05-535.cnf,unsat,unsat,6.584,11.619
0c73ba1c522d042dc9d2688f5896650c,shift1add.15982.cnf,unsat,unsat,3.899,2.106
0c7e74a3efcd698000f761accd506ac1,rand_net70-40-1.shuffled.cnf,unsat,unsat,2.495,1.263
0cab9100cdd8505069301d658d085899,AProVE07-01.cnf,unsat,unsat,42.397,2000.0
0cb3538f0197f24fc57d79913b0531d9,VanDerWaerden_pd_2-3-18_313.cnf,unsat,unsat,3.378,1.307
0cca2c91974f5ad8064965cd97bcea74,SAT_dat.k35-31_2_rule_2.cnf,unsat,unsat,62.437,829.749
